[2024-05-27 11:14:52] INFO (traceId:6654955C9CA81|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /backoffice/ :: Ctx:[] 
[2024-05-27 17:00:37] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:00:37] DEBUG (traceId:6654E66441D6B|customerId:) {:L} :: Returning status 404 :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:00:37] INFO (traceId:6654E665ADC17|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /themes/bbva/css/modules/blockcurrencies/blockcurrencies.css.map :: Ctx:[] 
[2024-05-27 17:00:37] DEBUG (traceId:6654E665ADC17|customerId:) {:L} :: Loading controller PageNotFoundController :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:00:37] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 17:00:37] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:00:38] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:38] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:38] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:00:38] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:38] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:38] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:00:38] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:00:39] DEBUG (traceId:6654E665ADC17|customerId:) {:L} :: Returning status 404 :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:00:39] INFO (traceId:6654E6672E7AC|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /themes/bbva/css/modules/blocklanguages/blocklanguages.css.map :: Ctx:[] 
[2024-05-27 17:00:39] DEBUG (traceId:6654E6672E7AC|customerId:) {:L} :: Loading controller PageNotFoundController :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:00:39] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 17:00:39] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:00:39] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:39] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:39] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:00:39] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:39] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:40] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:00:40] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:00:40] DEBUG (traceId:6654E6672E7AC|customerId:) {:L} :: Returning status 404 :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:00:40] INFO (traceId:6654E668A254C|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /themes/bbva/css/modules/blockcart/blockcart.css.map :: Ctx:[] 
[2024-05-27 17:00:40] DEBUG (traceId:6654E668A254C|customerId:) {:L} :: Loading controller PageNotFoundController :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:00:40] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 17:00:40] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:00:41] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:41] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:41] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:00:41] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:41] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:41] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:00:41] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:00:42] DEBUG (traceId:6654E668A254C|customerId:) {:L} :: Returning status 404 :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:00:42] INFO (traceId:6654E66A226A3|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /themes/bbva/css/modules/blockuserinfo/blockuserinfo.css.map :: Ctx:[] 
[2024-05-27 17:00:42] DEBUG (traceId:6654E66A226A3|customerId:) {:L} :: Loading controller PageNotFoundController :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:00:42] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php:L75} :: E_DEPRECATED: The each() function is deprecated. This message will be suppressed on further calls :: Ctx:{"code":8192,"message":"The each() function is deprecated. This message will be suppressed on further calls","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_compilebase.php","line":75} 
[2024-05-27 17:00:42] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:00:42] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:42] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:42] WARNING (traceId:|customerId:) {/var/www/bbva-uat/override/modules/blockcart/blockcart.php:L41} :: E_WARNING: count(): Parameter must be an array or an object that implements Countable :: Ctx:{"code":2,"message":"count(): Parameter must be an array or an object that implements Countable","file":"/var/www/bbva-uat/modules/blockcart/blockcart.php","line":158} 
[2024-05-27 17:00:42] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:42] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/override/classes/Product.php:L64} :: E_NOTICE: Only variables should be passed by reference :: Ctx:{"code":8,"message":"Only variables should be passed by reference","file":"/var/www/bbva-uat/override/classes/Product.php","line":77} 
[2024-05-27 17:00:43] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Undefined index: isHookBackoffice :: Ctx:{"code":8,"message":"Undefined index: isHookBackoffice","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:00:43] NOTICE (traceId:|customerId:) {/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php:L188} :: E_NOTICE: Trying to get property 'value' of non-object :: Ctx:{"code":8,"message":"Trying to get property 'value' of non-object","file":"/var/www/bbva-uat/tools/smarty/sysplugins/smarty_internal_templatebase.php(157) : eval()'d code","line":38} 
[2024-05-27 17:00:43] DEBUG (traceId:6654E66A226A3|customerId:) {:L} :: Returning status 404 :: Ctx:{"controller_class":"PageNotFoundController"} 
[2024-05-27 17:00:43] INFO (traceId:6654E66B90A5B|customerId:) {/var/www/bbva-uat/classes/Dispatcher.php:L214} :: GET /themes/bbva/css/modules/blocknewsletter/blocknewsletter.css.map :: Ctx:[] 
